Data for 500x500 matrix
id,width,height,value
9428,7,5,7
9429,8,6,6
9430,4,10,6
9431,2,2,9
9432,8,7,10
9433,5,5,10
9434,8,4,9
9435,5,10,10
9436,7,9,5
9437,3,3,5
9438,7,1,1
9439,4,3,7
9440,10,10,5
9441,7,9,10
9442,10,8,1
9443,7,4,1
9444,6,3,9
9445,10,8,1
9446,7,10,3
9447,6,10,2
9448,10,9,3
9449,5,8,4
9450,1,9,10
9451,7,4,5
9452,10,1,3
9453,1,3,3
9454,1,4,5
9455,9,3,7
9456,3,3,7
9457,10,3,6
9458,1,7,6
9459,8,2,8
9460,10,5,8
9461,5,7,1
9462,6,7,4
9463,9,4,1
9464,9,7,4
9465,7,8,10
9466,2,6,1
9467,1,4,10
9468,4,7,1
9469,4,9,9
9470,3,8,4
9471,9,5,5
9472,3,9,8
9473,3,7,1
9474,4,9,6
9475,7,2,6
9476,5,10,6
9477,2,7,1
9478,7,3,10
9479,1,3,7
9480,9,10,3
9481,2,8,4
9482,9,10,1
9483,8,5,2
9484,10,10,3
9485,6,10,3
9486,6,9,10
9487,1,10,8
9488,2,4,8
9489,2,2,3
9490,10,9,8
9491,10,7,7
9492,6,2,8
9493,3,3,1
9494,1,7,5
9495,1,2,7
9496,10,6,9
9497,8,6,1
9498,2,3,7
9499,4,2,10
9500,4,10,5
9501,5,9,1
9502,3,2,1
9503,1,7,3
9504,1,2,4
9505,4,5,3
9506,7,2,3
9507,6,9,8
9508,1,10,1
9509,4,6,1
9510,9,5,1
9511,1,6,3
9512,7,1,7
9513,9,5,5
9514,9,7,2
9515,9,5,2
9516,2,3,3
9517,10,2,10
9518,2,9,7
9519,2,6,8
9520,10,1,7
9521,1,1,4
9522,7,2,4
9523,4,6,8
9524,5,8,5
9525,3,6,2
9526,10,6,2
9527,8,9,6
9528,7,10,4
9529,6,3,10
9530,5,2,1
9531,7,2,2
9532,4,8,6
9533,10,2,1
9534,2,9,1
9535,7,8,1
9536,7,2,5
9537,3,5,6
9538,4,5,10
9539,4,6,9
9540,9,5,1
9541,6,6,3
9542,4,10,5
9543,1,3,3
9544,10,9,6
9545,1,5,9
9546,4,8,10
9547,9,5,4
9548,5,7,5
9549,6,9,5
9550,4,7,8
9551,6,9,9
9552,7,5,6
9553,7,1,7
9554,6,8,5
9555,3,10,4
9556,3,1,6
9557,6,4,9
9558,4,9,1
9559,1,4,7
9560,10,8,4
9561,3,9,9
9562,10,6,8
9563,5,4,7
9564,10,5,1
9565,10,4,1
9566,5,7,7
9567,4,4,9
9568,6,9,4
9569,1,8,10
9570,9,5,10
9571,8,6,9
9572,8,4,8
9573,3,8,4
9574,4,10,1
9575,6,5,4
9576,6,1,10
9577,9,5,1
9578,1,9,1
9579,9,6,3
9580,1,10,9
9581,5,5,10
9582,5,2,4
9583,4,6,7
9584,8,4,5
9585,2,6,5
9586,9,3,7
9587,2,5,6
9588,7,3,3
9589,3,4,3
9590,6,9,8
9591,1,6,9
9592,6,5,5
9593,8,4,5
9594,2,10,8
9595,7,2,6
9596,4,10,2
9597,3,2,4
9598,9,2,10
9599,7,4,6
9600,7,9,8
9601,5,7,6
9602,4,7,1
9603,6,8,3
9604,6,5,2
9605,5,3,2
9606,4,1,8
9607,9,5,9
9608,8,5,6
9609,6,1,9
9610,4,1,9
9611,6,4,10
9612,1,7,4
9613,5,8,3
9614,7,3,6
9615,10,1,4
9616,8,8,3
9617,9,5,8
9618,2,2,1
9619,3,3,10
9620,10,7,10
9621,5,6,3
9622,3,1,2
9623,2,4,2
9624,10,6,4
9625,8,10,4
9626,7,7,3
9627,1,1,10
9628,10,9,10
9629,7,7,7
9630,3,7,4
9631,1,3,10
9632,3,1,10
9633,10,7,3
9634,5,7,3
9635,5,4,2
9636,10,1,6
9637,10,1,6
9638,2,9,1
9639,6,1,5
9640,5,3,7
9641,6,1,7
9642,10,8,3
9643,6,1,8
9644,10,9,6
9645,2,4,4
9646,2,1,5
9647,2,8,6
9648,4,5,4
9649,9,10,8
9650,9,9,9
9651,6,5,4
9652,6,8,2
9653,1,6,2
9654,2,9,1
9655,3,10,9
9656,4,9,9
9657,5,7,7
9658,1,10,9
9659,8,1,7
9660,2,7,4
9661,3,8,3
9662,8,8,5
9663,4,1,4
9664,4,8,1
9665,10,2,10
9666,9,4,9
9667,5,3,2
9668,7,2,4
9669,7,7,8
9670,6,10,4
9671,2,2,3
9672,9,6,2
9673,3,9,2
9674,7,2,4
9675,3,8,7
9676,6,1,2
9677,2,9,8
9678,10,2,9
9679,3,10,2
9680,9,2,3
9681,2,5,4
9682,4,9,7
9683,7,8,5
9684,10,8,8
9685,4,8,8
9686,1,6,5
9687,6,4,8
9688,5,7,2
9689,9,2,6
9690,7,8,10
9691,5,6,3
9692,4,5,6
9693,8,5,6
9694,10,5,2
9695,1,7,8
9696,7,1,1
9697,9,7,1
9698,5,7,7
9699,3,4,4
9700,9,5,7
9701,4,7,6
9702,3,5,10
9703,5,4,7
9704,8,8,5
9705,6,1,6
9706,10,5,2
9707,9,9,6
9708,9,9,2
9709,4,2,7
9710,7,8,10
9711,4,4,2
9712,9,1,10
9713,10,6,8
9714,8,8,6
9715,5,3,7
9716,10,7,9
9717,5,6,1
9718,9,10,3
9719,8,2,2
9720,3,5,8
9721,4,7,9
9722,7,3,3
9723,9,1,3
9724,9,10,10
9725,8,3,1
9726,3,10,9
9727,1,4,9
9728,10,4,6
9729,6,5,2
9730,5,9,1
9731,7,7,9
9732,5,2,9
9733,4,4,6
9734,8,4,8
9735,6,10,4
9736,5,5,3
9737,7,8,2
9738,9,8,2
9739,8,2,9
9740,5,1,9
9741,5,8,4
9742,5,7,6
9743,8,4,2
9744,7,10,5
9745,10,1,9
9746,8,4,2
9747,10,6,6
9748,2,8,6
9749,7,5,1
9750,7,3,3
9751,6,7,9
9752,1,8,6
9753,1,10,4
9754,8,2,7
9755,7,5,5
9756,2,2,3
9757,2,8,4
9758,9,7,9
9759,7,8,6
9760,8,9,9
9761,2,2,1
9762,2,8,4
9763,4,2,9
9764,1,2,10
9765,1,6,9
9766,4,8,1
9767,8,3,9
9768,7,4,5
9769,5,5,4
9770,5,8,9
9771,4,10,10
9772,7,7,10
9773,4,2,4
9774,9,5,2
9775,5,3,3
9776,9,8,1
9777,10,5,6
9778,10,3,1
9779,8,4,1
9780,7,6,5
9781,7,3,9
9782,7,8,7
9783,9,9,3
9784,8,8,1
9785,5,2,10
9786,6,8,4
9787,6,9,10
9788,2,7,9
9789,9,9,10
9790,2,9,10
9791,4,9,9
9792,8,3,2
9793,9,5,6
9794,4,7,1
9795,1,1,4
9796,6,10,1
9797,2,6,3
9798,7,10,2
9799,2,3,10
9800,5,1,1
9801,8,3,8
9802,9,7,5
9803,6,2,8
9804,5,6,3
9805,10,1,1
9806,5,2,8
9807,3,4,5
9808,1,8,10
9809,9,9,3
9810,10,1,9
9811,4,1,4
9812,3,5,10
9813,4,5,10
9814,9,7,5
9815,5,8,9
9816,9,9,5
9817,4,4,6
9818,5,2,10
9819,9,6,2
9820,4,9,10
9821,4,10,2
9822,8,5,6
9823,4,4,10
9824,7,1,7
9825,7,5,10
9826,10,10,1
9827,3,3,1
9828,8,1,6
9829,10,6,3
9830,7,7,7
9831,9,3,1
9832,2,10,6
9833,1,6,10
9834,8,3,4
9835,8,6,7
9836,8,10,9
9837,2,6,5
9838,1,3,5
9839,10,10,3
9840,2,1,3
9841,4,9,6
9842,8,2,2
9843,3,6,4
9844,4,10,10
9845,2,1,3
9846,5,8,8
9847,4,6,1
9848,1,9,3
9849,1,4,4
9850,2,8,8
9851,9,8,5
9852,10,6,7
9853,4,9,10
9854,3,5,6
9855,3,7,8
9856,6,2,1
9857,4,5,1
9858,9,2,2
9859,3,5,3
9860,9,6,3
9861,2,8,9
9862,3,7,2
9863,7,9,3
9864,2,9,10
9865,1,4,4
9866,8,10,6
9867,8,6,5
9868,7,4,3
9869,8,8,2
9870,5,8,3
9871,3,5,1
9872,9,1,6
9873,1,10,1
9874,6,5,10
9875,8,9,9
9876,1,3,5
9877,6,3,4
9878,10,2,10
9879,9,8,5
9880,7,7,1
9881,6,3,9
9882,9,9,6
9883,5,3,6
9884,6,7,4
9885,1,7,1
9886,6,7,10
9887,2,7,8
9888,1,7,7
9889,4,7,9
9890,8,2,2
9891,4,1,6
9892,8,8,5
9893,4,4,7
9894,10,2,5
9895,3,10,8
9896,4,6,10
9897,8,4,7
9898,5,10,6
9899,6,9,7
9900,5,4,10
9901,4,6,10
9902,4,5,7
9903,9,2,3
9904,4,10,2
9905,9,8,8
9906,10,1,5
9907,6,4,2
9908,6,4,9
9909,6,1,8
9910,5,10,2
9911,8,4,8
9912,7,1,7
9913,1,1,7
9914,2,2,2
9915,4,10,4
9916,8,7,8
9917,5,6,5
9918,8,4,3
9919,8,7,2
9920,10,10,9
9921,7,4,10
9922,7,4,1
9923,6,5,5
9924,3,10,1
9925,9,6,3
9926,6,5,10
9927,6,6,9
9928,3,2,9
9929,3,2,9
9930,8,7,8
9931,4,1,9
9932,4,8,7
9933,4,7,10
9934,2,9,7
9935,10,10,2
9936,2,8,10
9937,6,5,2
9938,4,10,3
9939,4,2,3
9940,1,1,6
9941,4,8,4
9942,5,7,9
9943,8,1,2
9944,6,3,7
9945,6,1,3
9946,1,1,10
9947,8,3,5
9948,6,2,3
9949,5,10,10
9950,7,8,9
9951,7,4,2
9952,7,4,9
9953,8,8,3
9954,4,8,7
9955,6,2,4
9956,10,10,3
9957,10,5,10
9958,8,4,2
9959,5,4,9
9960,6,9,9
9961,10,2,9
9962,3,3,5
9963,4,3,10
9964,9,5,6
9965,5,6,8
9966,5,8,1
9967,8,2,3
9968,7,9,7
9969,7,2,1
9970,8,1,5
9971,5,6,3
9972,7,8,8
9973,2,1,1
9974,10,3,9
9975,9,8,3
9976,5,10,5
9977,2,2,3
9978,5,1,3
9979,5,8,3
9980,10,6,6
9981,5,10,4
9982,7,1,9
9983,7,6,9
9984,7,1,1
9985,6,9,6
9986,9,2,9
9987,4,6,6
9988,8,6,3
9989,2,2,9
9990,7,5,2
9991,2,3,5
9992,2,9,6
9993,7,7,10
9994,10,2,9
9995,8,6,8
9996,2,1,8
9997,1,6,2
9998,8,8,7
9999,9,1,7
10000,8,7,9
10001,4,9,2
10002,9,9,8
10003,10,9,6
10004,3,6,6
10005,6,6,1
10006,1,3,8
10007,10,6,6
10008,8,3,1
10009,2,6,3
10010,2,8,8
10011,9,10,10
10012,8,3,6
10013,2,9,7
10014,8,9,4
10015,4,5,8
10016,5,7,10
10017,9,3,2
10018,5,5,9
10019,2,6,10
10020,2,4,5
10021,1,4,3
10022,1,4,4
10023,1,4,10
10024,2,1,4
10025,3,9,9
10026,6,6,3
10027,9,5,6
10028,9,3,3
10029,2,10,8
10030,5,4,8
10031,7,6,3
10032,6,7,5
10033,6,6,8
10034,2,10,5
10035,5,9,3
10036,7,7,10
10037,2,9,8
10038,1,9,1
10039,3,9,7
10040,4,6,1
10041,3,10,8
10042,5,1,3
10043,4,1,7
10044,8,7,4
10045,9,10,1
10046,10,1,1
10047,3,3,4
10048,6,2,1
10049,7,6,4
10050,2,8,4
10051,8,10,9
10052,6,7,3
10053,4,5,8
10054,9,10,1
10055,10,7,5
10056,10,3,2
10057,8,1,6
10058,6,8,3
10059,5,2,2
10060,5,5,9
10061,3,2,1
10062,8,6,8
10063,8,8,8
10064,3,9,8
10065,1,4,8
10066,6,1,2
10067,1,2,3
10068,2,7,10
10069,4,8,4
10070,6,6,4
10071,1,9,8
10072,2,7,6
10073,3,4,5
10074,6,1,8
10075,3,10,4
10076,2,1,2
10077,2,6,6
10078,6,6,3
10079,3,5,6
10080,8,4,10
10081,8,1,3
10082,4,10,5
10083,9,5,1
10084,10,10,3
10085,9,3,1
10086,2,10,7
10087,3,5,4
10088,1,4,4
10089,10,3,9
10090,10,1,4
10091,7,3,9
10092,9,9,5
10093,6,9,5
10094,7,4,6
10095,10,7,9
10096,7,5,8
10097,7,5,9
10098,2,2,7
10099,6,5,3
10100,6,4,9
10101,9,1,5
10102,4,10,4
10103,5,7,10
10104,10,1,2
10105,5,4,8
10106,9,4,8
10107,2,8,9
10108,7,3,3
10109,4,6,6
10110,7,1,2
10111,2,10,10
10112,2,6,9
10113,4,2,2
10114,4,8,3
10115,7,5,1
10116,10,5,7
10117,9,9,4
10118,8,7,4
10119,2,7,10
10120,10,4,5
10121,10,4,1
10122,4,5,10
10123,7,1,4
10124,7,7,8
10125,7,9,5
10126,10,8,7
10127,1,1,2
10128,6,9,2
10129,1,7,2
10130,5,10,1
10131,9,2,3
10132,6,10,2
10133,6,3,10
10134,1,5,10
10135,9,5,10
10136,8,9,8
10137,8,9,3
10138,10,4,3
10139,1,2,2
10140,8,1,6
10141,3,5,2
10142,9,9,1
10143,5,6,6
10144,10,4,8
10145,7,9,8
10146,5,4,5
10147,4,7,6
10148,9,10,5
10149,2,5,5
10150,8,1,3
10151,3,3,1
10152,1,4,5
10153,9,9,8
10154,9,7,5
10155,5,6,9
10156,10,5,10
10157,9,5,7
10158,7,2,6
10159,10,9,4
10160,1,1,6
10161,4,1,7
10162,5,7,5
10163,1,4,4
10164,2,9,4
10165,7,8,4
10166,4,2,2
10167,9,3,2
10168,5,2,2
10169,5,8,1
10170,1,2,9
10171,2,10,1
10172,4,1,2
10173,7,7,6
10174,6,3,7
10175,6,10,5
10176,8,9,9
10177,4,1,5
10178,4,3,1
10179,5,5,5
10180,4,3,4
10181,4,5,3
10182,5,7,8
10183,7,2,4
10184,1,5,3
10185,6,2,7
10186,6,7,10
10187,8,7,3
10188,3,3,10
10189,7,5,7
10190,8,1,2
10191,3,9,6
10192,5,5,10
10193,6,6,6
10194,2,9,3
10195,6,4,1
10196,1,8,1
10197,4,9,7
10198,5,2,2
10199,7,6,6
10200,5,7,5
10201,1,10,6
10202,5,9,10
10203,8,4,4
10204,8,5,3
10205,9,5,6
10206,6,8,5
10207,8,4,1
10208,10,4,6
10209,2,1,8
10210,3,6,6
10211,8,6,6
10212,7,6,2
10213,6,6,1
10214,9,2,5
10215,6,7,6
10216,6,6,6
10217,1,3,3
10218,4,9,4
10219,2,4,4
10220,10,10,10
10221,5,8,1
10222,10,8,10
10223,3,5,5
10224,5,8,3
10225,6,1,6
10226,10,7,8
10227,2,10,8
10228,1,6,8
10229,3,9,8
10230,6,9,1
10231,3,7,6
10232,5,6,4
10233,8,1,4
10234,6,5,2
10235,4,1,7
10236,6,7,4
10237,4,8,5
10238,4,9,2
10239,1,7,6
10240,5,9,3
10241,4,9,10
10242,4,6,4
10243,4,7,4
10244,1,8,8
10245,8,1,5
10246,2,5,7
10247,1,1,9
10248,6,4,8
10249,8,7,8
10250,10,3,2
10251,10,10,3
10252,7,1,4
10253,2,6,3
10254,2,10,9
10255,7,2,6
10256,5,9,6
10257,3,4,2
10258,1,10,4
10259,4,8,2
10260,10,4,9
10261,9,8,8
10262,5,7,8
10263,7,6,3
10264,6,10,6
10265,5,7,6
10266,3,5,3
10267,6,9,10
10268,7,10,3
10269,6,5,4
10270,9,2,1
10271,2,8,4
10272,4,1,2
10273,10,3,1
10274,1,6,1
10275,8,5,9
10276,2,8,7
10277,5,1,7
10278,1,9,2
10279,3,10,5
10280,3,5,7
10281,5,5,3
10282,5,9,2
10283,4,4,10
10284,1,1,8
10285,6,1,8
10286,2,5,10
10287,8,9,9
10288,5,3,4
10289,7,6,10
10290,3,4,3
10291,7,8,8
10292,2,3,3
10293,6,10,2
10294,5,4,2
10295,9,6,1
10296,3,7,7
10297,1,5,10
10298,4,1,7
10299,6,8,8
10300,10,2,9
10301,1,9,3
10302,10,3,6
10303,1,5,6
10304,3,7,7
10305,1,5,1
10306,1,2,2
10307,5,3,2
10308,4,1,8
10309,3,1,10
10310,3,7,10
10311,3,8,1
10312,7,4,7
10313,7,6,10
10314,6,8,7
10315,7,2,4
10316,1,3,4
10317,5,10,10
10318,10,10,8
10319,3,3,8
10320,1,2,4
10321,5,1,4
10322,1,3,9
10323,2,10,5
10324,9,4,4
10325,7,10,10
10326,5,10,1
10327,5,4,7
10328,9,3,8
10329,6,4,5
10330,4,3,7
10331,1,7,1
10332,9,4,5
10333,1,1,1
10334,4,10,5
10335,3,6,3
10336,8,5,9
10337,7,10,3
10338,10,1,2
10339,6,2,7
10340,5,6,6
10341,1,3,6
10342,6,1,7
10343,6,6,4
10344,7,6,6
10345,3,2,6
10346,8,10,5
10347,5,7,7
10348,10,4,2
10349,9,8,5
10350,2,4,5
10351,8,2,7
10352,1,1,8
10353,2,3,9
10354,2,8,1
10355,1,10,4
10356,2,10,5
10357,9,8,2
10358,1,3,7
10359,3,5,2
10360,4,3,8
10361,1,7,10
10362,6,9,3
10363,6,1,6
10364,2,9,7
10365,1,9,7
10366,3,9,5
10367,10,7,7
10368,5,3,9
10369,5,2,9
10370,10,4,2
10371,10,5,9
10372,8,4,1
10373,3,8,9
10374,6,7,6
10375,4,3,4
10376,6,4,10
10377,9,6,4
10378,5,6,6
10379,10,7,7
10380,3,9,5
10381,2,7,6
10382,3,3,7
10383,6,4,8
10384,4,8,8
10385,7,6,2
10386,9,4,10
10387,2,4,8
10388,5,8,5
10389,10,9,5
10390,9,1,4
10391,3,7,6
10392,5,3,6
10393,4,3,4
10394,10,2,10
10395,6,1,10
10396,5,6,6
10397,10,1,3
10398,1,3,4
10399,6,6,8
10400,3,8,9
10401,5,8,2
10402,3,3,9
10403,10,9,3
10404,4,9,9
10405,9,4,3
10406,10,2,9
10407,10,10,4
10408,9,5,10
10409,5,3,6
10410,4,5,7
10411,4,3,10
10412,2,9,5
10413,10,3,7
10414,1,4,3
10415,1,4,6
10416,4,10,6
10417,6,5,8
10418,1,8,7
10419,1,7,3
10420,3,8,10
10421,10,10,3
10422,3,1,7
10423,3,4,2
10424,9,2,1
10425,1,3,3
10426,4,8,7
10427,4,5,10
10428,4,5,2
10429,5,8,8
10430,5,8,3
10431,10,6,9
10432,3,4,3
10433,1,3,2
10434,7,4,5
10435,5,3,10
10436,7,8,4
10437,8,9,8
10438,1,9,6
10439,5,6,7
10440,3,10,7
10441,9,1,10
10442,3,9,10
10443,7,3,3
10444,6,1,4
10445,8,1,1
10446,2,9,2
10447,9,7,2
10448,6,8,4
10449,8,5,10
10450,4,8,5
10451,8,4,6
10452,6,3,3
10453,5,8,9
10454,7,7,10
10455,5,8,1
10456,3,7,3
10457,9,4,8
10458,6,7,9
10459,7,10,1
10460,9,2,8
10461,5,8,2
10462,9,6,7
10463,9,8,7
10464,8,6,4
10465,10,3,5
10466,7,2,10
10467,2,5,5
10468,5,5,10
10469,7,1,4
10470,7,6,6
10471,3,6,8
10472,9,1,6
10473,10,2,7
10474,3,2,3
10475,5,5,2
10476,1,4,4
10477,8,10,7
10478,1,6,10
10479,10,4,2
10480,2,8,4
10481,10,3,7
10482,10,8,4
10483,10,8,2
10484,4,3,3
10485,8,2,7
10486,8,8,1
10487,1,7,3
10488,7,10,3
10489,6,3,10
10490,10,10,1
10491,5,3,4
10492,10,8,9
10493,1,6,9
10494,9,6,4
10495,6,10,1
10496,9,4,5
10497,9,9,5
10498,2,9,3
10499,3,5,2
10500,9,1,8
10501,5,10,8
10502,5,4,8
10503,6,5,1
10504,8,7,9
10505,9,2,10
10506,9,5,3
10507,6,8,8
10508,4,4,5
10509,5,3,8
10510,5,1,4
10511,8,5,8
10512,9,4,5
10513,9,5,4
10514,8,1,4
10515,3,6,3
10516,7,1,8
10517,7,8,5
10518,2,5,9
10519,7,8,4
10520,4,10,1
10521,1,5,10
10522,5,10,9
10523,1,10,5
10524,5,4,5
10525,10,4,7
10526,5,3,1
10527,8,3,3
10528,7,9,2
10529,2,1,5
10530,5,8,1
10531,10,1,6
10532,10,2,1
10533,8,3,6
10534,1,9,6
10535,3,8,10
10536,2,3,8
10537,5,1,8
10538,5,5,10
10539,5,4,3
10540,5,8,10
10541,1,8,9
10542,8,5,8
10543,4,4,4
10544,4,10,5
10545,5,10,4
10546,4,9,3
10547,8,6,3
10548,9,5,9
10549,6,1,9
10550,10,4,8
10551,2,8,9
10552,1,7,3
10553,9,9,3
10554,4,2,7
10555,3,2,9
10556,5,10,4
10557,1,5,9
10558,2,1,7
10559,9,3,6
10560,1,3,5
10561,3,2,8
10562,2,5,4
10563,10,5,7
10564,8,7,3
10565,6,4,2
10566,10,5,5
10567,1,9,6
10568,4,7,10
10569,1,3,4
10570,4,9,6
10571,9,4,3
10572,4,8,10
10573,9,8,1
10574,7,2,3
10575,1,10,4
10576,7,10,1
10577,2,2,4
10578,8,7,9
10579,10,4,6
10580,3,5,8
10581,7,7,3
10582,9,4,8
10583,6,10,4
10584,2,4,4
10585,8,8,6
10586,10,6,6
10587,4,5,3
10588,6,8,10
10589,6,9,10
10590,4,8,9
10591,6,4,2
10592,3,1,4
10593,6,10,10
10594,3,2,6
10595,7,4,10
10596,3,3,6
10597,6,1,2
10598,7,3,4
10599,5,7,1
10600,4,5,9
10601,7,3,5
10602,4,6,10
10603,7,3,6
10604,10,1,4
10605,4,2,2
10606,4,8,2
10607,4,9,9
10608,7,3,7
10609,6,8,1
10610,4,7,10
10611,3,2,4
10612,1,3,2
10613,4,10,7
10614,10,8,3
10615,9,6,5
10616,8,8,1
10617,1,10,3
10618,10,4,2
10619,2,2,3
10620,8,4,3
10621,4,8,7
10622,4,5,5
10623,9,8,4
10624,2,2,2
10625,5,9,6
10626,10,4,8
10627,6,1,4
10628,2,1,6
10629,3,1,3
10630,6,1,8
10631,6,7,8
10632,3,10,4
10633,9,4,5
10634,6,5,5
10635,3,9,1
10636,6,9,1
10637,8,5,9
10638,6,6,1
10639,8,5,3
10640,1,6,4
10641,6,3,9
10642,10,10,7
10643,7,4,4
10644,7,2,3
10645,3,1,6
10646,10,7,5
10647,9,5,2
10648,10,8,3
10649,9,3,2
10650,6,5,10
10651,6,3,7
10652,6,6,1
10653,6,8,6
10654,9,4,6
10655,9,2,10
10656,7,7,5
10657,8,6,7
10658,2,1,9
10659,8,7,9
10660,8,2,5
10661,4,9,9
10662,4,7,7
10663,2,10,2
10664,10,7,4
10665,6,5,5
10666,6,4,7
10667,6,6,8
10668,2,6,6
10669,9,2,7
10670,3,7,4
10671,4,8,4
10672,8,2,2
10673,9,3,9
10674,3,9,6
10675,10,7,8
10676,3,2,3
10677,9,1,4
10678,2,5,9
10679,9,6,9
10680,10,2,6
10681,10,6,9
10682,8,7,8
10683,1,6,9
10684,8,9,3
10685,1,9,2
10686,7,2,1
10687,4,7,2
10688,1,7,6
10689,4,4,3
10690,4,6,6
10691,9,6,4
10692,4,3,10
10693,5,4,6
10694,1,2,2
10695,7,4,7
10696,10,8,8
10697,9,4,2
10698,9,9,6
10699,5,3,8
10700,6,9,10
10701,10,10,4
10702,6,7,4
10703,9,7,5
10704,5,2,6
10705,4,8,7
10706,10,1,5
10707,9,10,2
10708,6,7,8
10709,7,7,2
10710,3,8,6
10711,2,4,10
10712,1,10,2
10713,2,8,3
10714,9,1,9
10715,5,4,10
10716,1,10,9
10717,10,8,6
10718,8,2,8
10719,1,3,2
10720,1,6,3
10721,1,9,7
10722,6,4,9
10723,4,9,3
10724,1,5,5
10725,6,1,8
10726,5,5,2
10727,9,7,7
10728,2,8,3
10729,9,5,8
10730,7,7,7
10731,6,3,3
10732,1,2,1
10733,9,2,3
10734,6,9,4
10735,4,5,3
10736,6,2,8
10737,1,2,9
10738,7,3,7
10739,9,2,6
10740,7,10,5
10741,1,7,10
10742,8,2,4
10743,3,10,2
10744,9,8,9
10745,8,2,5
10746,3,9,10
10747,3,7,4
10748,5,8,9
10749,6,3,9
10750,2,9,2
10751,1,6,1
10752,5,3,4
10753,6,7,6
10754,7,8,10
10755,5,2,8
10756,2,8,2
10757,5,6,7
10758,10,5,2
10759,8,2,2
10760,2,3,9
10761,4,3,10
10762,10,5,1
10763,3,8,1
10764,3,9,4
10765,3,9,6
10766,1,2,8
10767,8,10,8
10768,1,10,10
10769,7,5,9
10770,1,2,8
10771,9,6,9
10772,2,4,7
10773,5,6,8
10774,6,3,10
10775,3,4,6
10776,2,4,2
10777,3,7,9
10778,10,1,8
10779,1,9,8
10780,1,1,2
10781,2,7,2
10782,4,7,7
10783,10,2,4
10784,7,3,8
10785,3,10,2
10786,8,1,1
10787,2,4,5
10788,10,3,3
10789,10,5,7
10790,2,7,3
10791,4,1,4
10792,5,1,2
10793,3,8,7
10794,4,10,2
10795,10,8,10
10796,8,9,2
10797,6,6,9
10798,6,7,5
10799,7,1,7
10800,5,4,1
10801,3,3,5
10802,2,5,1
10803,2,1,2
10804,8,8,7
10805,4,10,8
10806,2,8,8
10807,3,10,6
10808,2,3,4
10809,1,2,4
10810,1,5,5
10811,6,2,6
10812,10,1,7
10813,5,4,2
10814,1,9,9
10815,3,1,7
10816,8,7,1
10817,6,2,7
10818,2,7,3
10819,6,9,3
10820,6,7,9
10821,4,3,9
10822,10,6,5
10823,7,6,8
10824,4,7,2
10825,9,1,9
10826,1,2,4
10827,10,2,7
10828,7,10,1
10829,3,8,10
10830,1,2,4
10831,8,3,5
10832,9,5,2
10833,2,3,9
10834,4,6,6
10835,1,7,3
10836,1,10,9
10837,8,3,4
10838,9,3,9
10839,5,1,9
10840,1,6,4
10841,1,3,8
10842,6,6,10
10843,8,9,9
10844,7,2,4
10845,4,2,6
10846,5,5,4
10847,3,10,5
10848,10,10,5
10849,10,5,4
10850,6,6,2
10851,4,5,10
10852,7,7,10
10853,5,2,7
10854,6,5,7
10855,1,5,1
10856,4,5,8
10857,8,8,7
10858,1,7,7
10859,5,5,3
10860,10,7,6
10861,4,6,3
10862,5,9,1
10863,5,9,2
10864,10,7,8
10865,2,3,3
10866,9,1,6
10867,4,7,2
10868,5,10,6
10869,8,3,2
10870,5,3,2
10871,8,8,4
10872,8,5,9
10873,10,4,5
10874,5,3,4
10875,9,8,9
10876,3,6,9
10877,3,10,9
10878,8,1,6
10879,10,2,1
10880,3,1,7
10881,10,5,5
10882,7,9,2
10883,5,5,8
10884,8,10,7
10885,3,4,5
10886,10,10,8
10887,2,10,6
10888,10,3,8
10889,6,7,8
10890,6,6,8
10891,10,2,7
10892,1,2,6
10893,4,5,5
10894,7,3,5
10895,6,6,7
10896,5,4,4
10897,4,10,7
10898,2,4,5
10899,9,7,9
10900,6,3,6
10901,6,7,5
10902,8,3,1
10903,5,9,7
10904,10,2,3
10905,1,8,5
10906,9,8,7
10907,6,8,8
10908,8,10,3
10909,9,7,9
10910,5,4,4
10911,10,7,3
10912,9,8,7
10913,10,8,7
10914,6,8,10
10915,7,3,9
10916,6,5,9
10917,8,3,9
10918,7,6,1
10919,8,9,4
10920,4,10,7
10921,7,2,5
10922,3,8,1
10923,5,3,4
10924,6,4,5
10925,8,2,2
10926,6,4,7
10927,10,7,3
10928,1,1,3
10929,5,1,1
10930,3,9,9
10931,1,8,9
10932,2,3,5
10933,3,2,2
10934,6,3,9
10935,5,2,2
10936,4,5,2
10937,10,8,8
10938,8,9,8
10939,9,10,1
10940,8,2,7
10941,8,3,5
10942,3,10,9
10943,9,6,5
10944,7,4,9
10945,8,3,4
10946,3,6,9
10947,5,6,7
10948,3,6,2
10949,5,7,4
10950,6,3,10
10951,1,3,5
10952,8,3,10
10953,1,1,10
10954,3,10,7
10955,2,6,3
10956,7,1,8
10957,7,8,3
10958,2,3,1
10959,6,1,5
10960,10,4,7
10961,4,2,4
10962,3,5,3
10963,1,4,7
10964,3,2,9
10965,8,6,9
10966,1,9,7
10967,2,7,2
10968,2,6,1
10969,6,1,3
10970,9,1,6
10971,1,4,9
10972,3,6,7
10973,10,4,8
10974,7,10,8
10975,4,10,9
10976,1,1,1
10977,1,1,5
10978,7,1,5
10979,9,1,5
10980,5,4,9
