Data for 1000x1000 matrix
id,width,height,value
29072,3,6,4
29073,4,6,10
29074,1,8,8
29075,5,8,6
29076,9,1,7
29077,9,2,5
29078,9,5,6
29079,6,10,1
29080,4,4,10
29081,8,10,3
29082,7,1,6
29083,3,1,7
29084,9,2,4
29085,8,2,9
29086,1,1,10
29087,3,8,5
29088,3,1,3
29089,9,2,7
29090,9,2,2
29091,10,1,7
29092,9,7,4
29093,8,5,1
29094,3,4,1
29095,9,6,9
29096,3,7,3
29097,3,10,4
29098,4,8,4
29099,5,7,5
29100,8,10,4
29101,10,8,6
29102,5,5,1
29103,3,6,10
29104,7,9,6
29105,2,8,5
29106,4,6,9
29107,5,4,8
29108,3,8,4
29109,1,8,4
29110,6,5,2
29111,5,9,8
29112,2,5,7
29113,10,4,8
29114,10,10,3
29115,9,6,4
29116,4,2,7
29117,7,2,9
29118,5,6,8
29119,9,2,9
29120,4,10,1
29121,2,9,1
29122,5,10,5
29123,1,9,9
29124,3,6,1
29125,3,2,10
29126,9,3,1
29127,6,9,2
29128,1,2,1
29129,9,1,6
29130,9,9,10
29131,8,6,10
29132,2,2,7
29133,7,10,9
29134,8,3,10
29135,2,8,10
29136,7,2,1
29137,4,8,4
29138,7,10,4
29139,8,7,9
29140,1,6,1
29141,9,5,2
29142,9,3,2
29143,2,2,7
29144,1,9,3
29145,9,4,5
29146,10,7,2
29147,10,6,8
29148,2,8,5
29149,8,4,7
29150,8,1,8
29151,5,9,10
29152,9,1,1
29153,3,4,3
29154,7,7,8
29155,10,1,3
29156,6,10,3
29157,8,10,2
29158,9,8,4
29159,8,6,5
29160,2,7,7
29161,2,3,7
29162,7,5,10
29163,9,6,4
29164,6,7,2
29165,10,8,6
29166,10,3,6
29167,3,5,1
29168,6,4,1
29169,3,6,10
29170,6,10,4
29171,10,1,10
29172,10,2,8
29173,6,2,6
29174,3,1,3
29175,4,3,4
29176,1,8,10
29177,1,7,2
29178,8,2,4
29179,2,4,4
29180,8,4,9
29181,6,8,8
29182,3,2,4
29183,10,8,6
29184,1,1,10
29185,8,4,6
29186,6,6,8
29187,7,8,8
29188,5,4,9
29189,3,5,6
29190,9,2,5
29191,7,1,1
29192,10,10,8
29193,1,1,7
29194,4,10,7
29195,4,6,6
29196,6,2,2
29197,6,3,2
29198,2,3,9
29199,7,6,5
29200,9,5,3
29201,1,5,9
29202,9,6,5
29203,3,9,9
29204,8,6,10
29205,5,8,3
29206,8,1,4
29207,3,8,4
29208,7,5,7
29209,6,6,4
29210,8,6,6
29211,8,9,4
29212,8,4,9
29213,2,5,1
29214,5,1,6
29215,2,7,9
29216,1,5,8
29217,7,5,9
29218,8,6,6
29219,7,8,6
29220,3,8,2
29221,2,9,3
29222,8,10,6
29223,3,6,6
29224,3,6,5
29225,10,2,7
29226,1,8,2
29227,2,8,10
29228,1,6,1
29229,6,9,4
29230,10,6,3
29231,2,5,4
29232,2,1,8
29233,3,2,6
29234,8,8,1
29235,1,8,5
29236,10,10,9
29237,3,1,6
29238,2,9,9
29239,5,3,3
29240,5,6,6
29241,2,5,2
29242,9,9,10
29243,4,8,1
29244,4,1,3
29245,8,1,10
29246,9,5,1
29247,6,4,10
29248,3,9,9
29249,7,7,7
29250,6,6,8
29251,3,7,4
29252,4,10,4
29253,8,6,7
29254,8,10,1
29255,10,2,2
29256,6,6,8
29257,4,7,6
29258,2,6,9
29259,10,4,5
29260,1,1,4
29261,2,9,5
29262,10,6,2
29263,4,8,7
29264,5,2,10
29265,4,9,4
29266,2,10,9
29267,8,1,1
29268,3,4,9
29269,7,1,8
29270,7,1,4
29271,9,2,2
29272,9,1,10
29273,2,7,3
29274,3,5,1
29275,3,1,10
29276,6,2,1
29277,9,5,5
29278,4,7,10
29279,2,10,2
29280,8,9,10
29281,3,4,3
29282,4,1,6
29283,5,4,3
29284,9,7,6
29285,6,5,10
29286,3,9,2
29287,3,5,6
29288,6,1,4
29289,1,2,8
29290,8,2,8
29291,9,8,2
29292,5,4,9
29293,9,2,7
29294,1,8,9
29295,4,8,2
29296,2,10,10
29297,10,9,3
29298,5,1,9
29299,1,8,5
29300,7,2,2
29301,10,7,2
29302,6,9,7
29303,10,8,8
29304,5,8,10
29305,6,3,6
29306,9,9,9
29307,2,10,3
29308,5,4,8
29309,10,8,8
29310,6,7,1
29311,7,10,5
29312,5,9,1
29313,5,6,8
29314,9,6,4
29315,8,2,7
29316,5,9,4
29317,3,6,7
29318,7,5,3
29319,9,2,8
29320,8,3,1
29321,1,2,8
29322,10,8,5
29323,10,1,4
29324,3,4,9
29325,5,7,9
29326,2,6,10
29327,8,5,1
29328,5,1,1
29329,10,8,8
29330,7,9,4
29331,3,7,3
29332,6,1,5
29333,10,9,9
29334,5,1,2
29335,1,10,10
29336,5,10,10
29337,9,10,1
29338,7,6,2
29339,9,1,3
29340,10,8,5
29341,2,6,4
29342,7,4,4
29343,4,9,10
29344,4,9,5
29345,4,9,2
29346,8,6,8
29347,8,1,10
29348,8,4,5
29349,10,9,3
29350,10,1,9
29351,10,9,1
29352,6,4,5
29353,3,9,1
29354,2,5,8
29355,9,7,8
29356,10,10,3
29357,10,1,1
29358,6,10,2
29359,3,1,10
29360,6,5,7
29361,1,6,10
29362,4,7,9
29363,10,7,5
29364,4,8,8
29365,1,3,8
29366,9,5,7
29367,3,4,9
29368,9,8,3
29369,10,10,5
29370,9,8,8
29371,5,5,2
29372,10,1,4
29373,2,10,6
29374,6,1,7
29375,1,10,6
29376,6,8,7
29377,1,4,3
29378,9,4,10
29379,4,6,2
29380,7,4,10
29381,6,4,1
29382,5,7,5
29383,1,10,3
29384,5,2,8
29385,4,9,4
29386,10,5,8
29387,5,7,6
29388,10,2,6
29389,4,3,8
29390,1,1,10
29391,5,3,8
29392,1,5,2
29393,2,6,5
29394,5,9,6
29395,1,9,9
29396,8,5,6
29397,6,5,4
29398,3,6,9
29399,6,2,1
29400,5,7,3
29401,2,4,6
29402,2,7,10
29403,7,3,9
29404,5,2,6
29405,1,6,3
29406,10,5,8
29407,1,6,2
29408,8,10,2
29409,2,4,6
29410,7,4,1
29411,7,3,6
29412,6,2,10
29413,2,8,6
29414,6,6,2
29415,4,9,6
29416,4,2,10
29417,5,2,10
29418,5,6,9
29419,4,7,9
29420,6,3,7
29421,1,3,3
29422,7,5,6
29423,4,7,6
29424,9,2,8
29425,6,4,4
29426,3,4,1
29427,2,8,9
29428,5,3,1
29429,10,7,10
29430,8,8,6
29431,5,8,3
29432,2,1,7
29433,3,7,8
29434,5,6,6
29435,4,9,9
29436,4,7,1
29437,4,8,5
29438,8,6,10
29439,4,7,6
29440,1,2,2
29441,2,8,5
29442,10,5,9
29443,6,4,2
29444,6,6,9
29445,10,4,4
29446,7,6,10
29447,10,10,6
29448,4,9,8
29449,6,5,6
29450,9,3,6
29451,4,3,10
29452,8,4,10
29453,4,5,3
29454,4,9,9
29455,10,2,2
29456,9,4,9
29457,2,4,2
29458,9,6,4
29459,4,7,4
29460,10,5,9
29461,7,4,4
29462,6,8,2
29463,5,4,10
29464,9,2,3
29465,7,7,3
29466,6,2,10
29467,9,1,6
29468,7,4,9
29469,5,9,4
29470,5,9,3
29471,10,2,7
29472,7,8,2
29473,3,8,7
29474,3,8,10
29475,9,10,6
29476,6,3,7
29477,7,3,3
29478,2,7,4
29479,1,9,7
29480,3,3,1
29481,1,8,6
29482,2,8,2
29483,9,1,3
29484,5,9,5
29485,6,7,7
29486,5,7,8
29487,2,6,6
29488,3,4,9
29489,10,8,10
29490,6,10,2
29491,2,7,10
29492,9,10,4
29493,10,4,9
29494,5,9,3
29495,4,3,7
29496,9,9,9
29497,7,6,1
29498,10,1,5
29499,1,5,8
29500,1,1,5
29501,7,5,1
29502,7,2,9
29503,1,6,1
29504,1,8,7
29505,8,8,3
29506,9,10,9
29507,10,7,2
29508,6,8,6
29509,6,10,8
29510,6,3,6
29511,4,5,2
29512,6,6,3
29513,3,8,3
29514,4,1,7
29515,1,3,4
29516,9,9,7
29517,5,4,4
29518,3,6,4
29519,7,10,5
29520,7,7,4
29521,7,8,9
29522,6,1,10
29523,7,9,4
29524,2,4,7
29525,10,2,9
29526,5,2,3
29527,6,3,4
29528,4,2,7
29529,6,1,6
29530,2,5,9
29531,1,7,3
29532,2,7,8
29533,6,5,9
29534,3,10,10
29535,5,1,10
29536,10,7,1
29537,2,3,4
29538,3,7,2
29539,4,6,3
29540,1,1,4
29541,7,3,7
29542,10,4,4
29543,3,7,6
29544,10,1,2
29545,1,4,10
29546,3,4,2
29547,7,6,2
29548,7,5,1
29549,9,7,6
29550,10,5,8
29551,7,2,10
29552,4,8,9
29553,3,4,7
29554,2,7,4
29555,9,2,7
29556,9,10,9
29557,8,5,8
29558,9,10,7
29559,2,7,9
29560,7,7,4
29561,1,4,1
29562,6,6,7
29563,2,2,3
29564,1,4,4
29565,2,7,5
29566,9,2,9
29567,6,8,4
29568,9,2,8
29569,7,1,2
29570,1,1,2
29571,6,1,3
29572,5,10,7
29573,8,4,9
29574,7,8,5
29575,1,7,6
29576,3,2,8
29577,2,6,8
29578,4,6,7
29579,6,3,8
29580,2,2,5
29581,10,9,4
29582,9,7,10
29583,6,8,4
29584,9,10,1
29585,6,8,9
29586,6,1,10
29587,1,2,8
29588,10,4,3
29589,5,7,2
29590,5,1,10
29591,10,2,7
29592,4,2,3
29593,3,9,2
29594,10,2,9
29595,9,4,5
29596,10,4,5
29597,4,6,2
29598,8,9,10
29599,3,10,7
29600,9,3,9
29601,7,1,2
29602,9,2,8
29603,6,6,7
29604,1,4,9
29605,8,2,9
29606,5,1,6
29607,5,5,2
29608,4,7,9
29609,10,1,4
29610,5,9,2
29611,3,1,9
29612,5,7,5
29613,7,9,8
29614,6,5,2
29615,10,4,5
29616,5,10,2
29617,1,4,5
29618,2,3,9
29619,10,2,2
29620,3,7,7
29621,6,10,7
29622,3,9,4
29623,7,4,8
29624,9,5,9
29625,5,7,3
29626,7,8,5
29627,5,3,4
29628,5,6,2
29629,2,6,3
29630,10,9,8
29631,8,4,8
29632,4,10,2
29633,5,2,7
29634,9,10,7
29635,7,9,8
29636,10,5,7
29637,4,2,7
29638,3,9,8
29639,3,8,9
29640,10,10,2
29641,3,10,9
29642,2,4,6
29643,1,10,6
29644,3,4,5
29645,2,4,2
29646,5,1,9
29647,1,3,5
29648,5,1,3
29649,3,4,2
29650,2,10,10
29651,3,6,10
29652,2,2,8
29653,8,9,4
29654,4,7,9
29655,3,6,10
29656,5,7,4
29657,2,9,4
29658,3,6,6
29659,10,1,7
29660,10,8,1
29661,6,1,8
29662,7,3,8
29663,5,7,8
29664,3,8,1
29665,4,8,1
29666,2,4,9
29667,8,10,8
29668,4,8,2
29669,5,6,10
29670,9,5,7
29671,4,4,4
29672,6,1,8
29673,9,8,3
29674,6,2,10
29675,1,8,7
29676,6,2,3
29677,1,9,9
29678,3,3,4
29679,3,5,7
29680,6,1,2
29681,1,1,10
29682,7,7,9
29683,2,6,9
29684,3,5,10
29685,10,4,7
29686,2,6,6
29687,10,1,3
29688,10,7,1
29689,3,7,7
29690,10,6,7
29691,4,4,5
29692,10,1,3
29693,5,9,10
29694,10,1,1
29695,3,6,9
29696,2,5,6
29697,8,8,10
29698,8,9,1
29699,10,10,4
29700,7,6,4
29701,4,3,2
29702,5,7,7
29703,6,1,3
29704,7,9,1
29705,10,7,1
29706,7,2,4
29707,3,2,10
29708,8,8,5
29709,6,2,5
29710,6,1,5
29711,10,6,4
29712,8,6,4
29713,3,8,4
29714,10,5,9
29715,10,6,9
29716,8,6,4
29717,8,4,3
29718,4,4,10
29719,9,4,3
29720,1,1,5
29721,8,3,2
29722,4,4,4
29723,6,1,2
29724,6,2,6
29725,2,3,8
29726,3,9,7
29727,6,5,5
29728,8,7,5
29729,3,2,9
29730,10,3,1
29731,7,5,9
29732,2,5,9
29733,6,7,10
29734,7,7,3
29735,10,1,6
29736,10,8,7
29737,2,8,9
29738,9,3,9
29739,10,2,4
29740,4,3,1
29741,3,6,5
29742,2,1,9
29743,8,5,1
29744,8,6,10
29745,5,4,2
29746,9,2,6
29747,8,5,1
29748,2,10,8
29749,5,7,3
29750,7,3,8
29751,10,8,3
29752,1,10,9
29753,8,2,2
29754,5,3,7
29755,6,4,2
29756,9,6,5
29757,9,8,8
29758,5,8,1
29759,9,5,8
29760,6,6,5
29761,9,2,2
29762,10,4,4
29763,10,1,6
29764,4,5,4
29765,1,7,9
29766,3,8,4
29767,2,6,1
29768,7,3,4
29769,3,5,2
29770,9,8,1
29771,9,1,4
29772,8,4,10
29773,4,3,6
29774,7,1,9
29775,9,7,4
29776,2,9,1
29777,8,3,4
29778,8,10,9
29779,8,7,2
29780,7,9,1
29781,3,7,2
29782,7,6,4
29783,8,1,10
29784,5,6,2
29785,8,7,9
29786,4,7,8
29787,3,3,6
29788,7,3,8
29789,4,9,8
29790,7,7,4
29791,1,9,1
29792,3,10,7
29793,7,6,8
29794,7,9,4
29795,10,2,2
29796,1,1,5
29797,7,6,5
29798,9,6,1
29799,2,9,2
29800,4,9,4
29801,2,3,2
29802,9,7,7
29803,10,3,8
29804,3,1,2
29805,5,5,7
29806,5,9,8
29807,5,1,10
29808,1,3,2
29809,2,10,9
29810,1,3,3
29811,7,8,10
29812,3,10,5
29813,4,4,6
29814,7,10,2
29815,5,7,10
29816,9,10,7
29817,8,10,3
29818,4,3,10
29819,2,8,2
29820,1,10,7
29821,6,9,1
29822,10,4,9
29823,8,4,5
29824,4,10,4
29825,3,3,3
29826,7,1,7
29827,6,3,5
29828,1,4,10
29829,2,2,5
29830,2,4,2
29831,3,1,1
29832,9,5,2
29833,1,8,3
29834,6,10,9
29835,8,9,5
29836,8,8,10
29837,2,9,2
29838,4,9,2
29839,10,5,8
29840,5,7,8
29841,2,8,10
29842,9,3,8
29843,1,5,1
29844,5,6,1
29845,5,10,6
29846,4,3,4
29847,8,10,7
29848,7,3,1
29849,10,9,5
29850,10,2,10
29851,4,8,8
29852,1,2,1
29853,3,10,5
29854,5,6,2
29855,4,7,6
29856,1,7,10
29857,5,10,1
29858,6,10,4
29859,7,5,9
29860,4,8,4
29861,6,2,5
29862,4,9,8
29863,6,1,3
29864,3,9,1
29865,6,3,10
29866,2,1,4
29867,5,1,1
29868,7,7,10
29869,3,8,9
29870,10,6,7
29871,10,3,6
29872,3,1,5
29873,7,1,8
29874,3,2,4
29875,3,4,8
29876,1,7,7
29877,4,4,9
29878,4,9,6
29879,7,9,4
29880,4,9,4
29881,4,7,2
29882,5,2,4
29883,5,9,8
29884,8,5,6
29885,2,7,8
29886,5,5,4
29887,3,8,6
29888,5,3,6
29889,9,1,9
29890,8,9,4
29891,2,6,8
29892,10,1,2
29893,6,2,3
29894,2,2,3
29895,10,9,7
29896,3,7,4
29897,3,10,2
29898,5,1,4
29899,10,8,7
29900,2,7,2
29901,10,2,4
29902,1,4,7
29903,6,2,5
29904,9,7,2
29905,4,7,1
29906,2,10,4
29907,1,4,5
29908,6,7,3
29909,5,9,8
29910,3,2,5
29911,5,9,4
29912,8,1,9
29913,1,8,6
29914,6,10,10
29915,10,3,10
29916,9,9,10
29917,9,9,5
29918,9,1,7
29919,7,5,4
29920,10,7,2
29921,5,7,9
29922,6,8,1
29923,9,4,2
29924,1,3,3
29925,7,7,1
29926,3,4,10
29927,5,9,5
29928,7,5,6
29929,10,1,2
29930,10,9,7
29931,2,9,10
29932,4,5,1
29933,10,5,5
29934,10,3,10
29935,6,8,2
29936,1,7,5
29937,3,1,7
29938,1,9,8
29939,3,1,10
29940,10,5,2
29941,2,4,10
29942,3,8,2
29943,7,5,3
29944,4,4,3
29945,8,7,1
29946,9,9,8
29947,7,5,6
29948,6,3,5
29949,10,10,2
29950,8,2,1
29951,3,5,3
29952,5,10,1
29953,5,1,8
29954,9,3,8
29955,4,5,6
29956,2,4,1
29957,4,3,4
29958,5,8,4
29959,10,7,2
29960,4,4,8
29961,5,9,4
29962,1,1,5
29963,9,2,4
29964,4,2,9
29965,10,4,8
29966,6,10,10
29967,8,4,5
29968,2,9,10
29969,3,4,6
29970,7,4,8
29971,6,3,2
29972,10,5,3
29973,8,4,3
29974,4,6,5
29975,2,7,3
29976,5,4,8
29977,9,2,6
29978,1,10,6
29979,7,3,6
29980,3,5,5
29981,7,1,7
29982,5,9,9
29983,10,1,8
29984,9,7,5
29985,4,10,10
29986,4,9,8
29987,6,10,9
29988,4,10,10
29989,5,3,4
29990,7,4,8
29991,6,5,8
29992,4,10,6
29993,4,10,9
29994,2,8,9
29995,8,1,2
29996,10,7,8
29997,5,10,9
29998,3,8,6
29999,3,9,3
30000,8,1,3
30001,4,10,3
30002,8,2,6
30003,4,7,9
30004,7,1,4
30005,5,3,5
30006,2,7,7
30007,2,10,8
30008,6,3,7
30009,7,4,4
30010,1,10,7
30011,3,8,6
30012,1,10,9
30013,7,2,8
30014,6,7,2
30015,1,10,2
30016,9,10,1
30017,4,1,9
30018,10,7,6
30019,4,3,2
30020,9,4,9
30021,10,3,3
30022,6,3,9
30023,4,7,7
30024,3,9,7
30025,2,10,10
30026,3,1,2
30027,9,5,2
30028,9,1,9
30029,8,6,1
30030,3,10,10
30031,7,4,6
30032,2,5,7
30033,8,10,8
30034,7,1,6
30035,10,1,3
30036,4,10,8
30037,6,5,7
30038,1,1,2
30039,6,3,9
30040,3,9,6
30041,6,5,6
30042,8,4,5
30043,10,8,1
30044,1,6,8
30045,7,5,8
30046,10,8,10
30047,6,1,7
30048,5,2,2
30049,3,9,1
30050,6,4,9
30051,10,1,9
30052,9,9,6
30053,8,6,8
30054,7,1,2
30055,5,4,6
30056,4,6,6
30057,5,4,4
30058,1,2,4
30059,1,3,7
30060,6,4,6
30061,2,7,2
30062,9,2,8
30063,3,10,6
30064,6,10,8
30065,5,1,4
30066,2,6,2
30067,10,6,8
30068,8,5,6
30069,8,9,5
30070,2,5,3
30071,9,3,7
30072,4,8,10
30073,7,7,4
30074,9,7,1
30075,1,5,10
30076,1,7,3
30077,7,2,5
30078,7,2,9
30079,4,5,7
30080,4,7,6
30081,7,6,2
30082,2,9,5
30083,10,4,1
30084,8,4,2
30085,4,10,2
30086,1,7,9
30087,8,3,9
30088,1,2,10
30089,4,8,5
30090,8,8,9
30091,5,1,6
30092,4,7,3
30093,6,5,1
30094,5,10,1
30095,3,10,2
30096,2,1,1
30097,10,9,7
30098,4,1,7
30099,6,8,4
30100,4,3,2
30101,7,7,8
30102,5,8,10
30103,5,1,5
30104,7,5,10
30105,4,5,4
30106,7,10,8
30107,4,7,3
30108,10,3,3
30109,8,6,9
30110,10,2,7
30111,2,2,8
30112,9,1,4
30113,10,10,2
30114,3,10,7
30115,7,4,9
30116,5,4,7
30117,1,2,5
30118,5,6,7
30119,5,2,3
30120,10,6,4
30121,9,7,3
30122,8,3,5
30123,2,8,9
30124,2,6,7
30125,1,10,7
30126,7,6,10
30127,8,6,4
30128,5,10,9
30129,3,3,7
30130,10,5,9
30131,4,6,7
30132,1,4,1
30133,6,6,4
30134,1,2,4
30135,6,3,9
30136,1,3,6
30137,3,4,4
30138,5,8,4
30139,8,2,3
30140,10,5,3
30141,4,3,2
30142,8,8,4
30143,6,9,3
30144,10,10,3
30145,6,7,4
30146,2,6,7
30147,1,9,7
30148,8,10,9
30149,7,1,10
30150,9,5,3
30151,7,3,5
30152,3,4,5
30153,3,1,7
30154,4,10,8
30155,7,3,8
30156,2,7,3
30157,4,3,7
30158,1,8,5
30159,2,10,8
30160,7,4,1
30161,9,1,7
30162,7,1,5
30163,2,4,3
30164,5,9,2
30165,10,6,4
30166,3,9,7
30167,9,6,4
30168,2,9,6
30169,3,4,9
30170,4,3,5
30171,5,5,2
30172,1,2,9
30173,9,5,6
30174,6,9,2
30175,1,9,3
30176,5,2,8
30177,7,4,7
30178,2,6,9
30179,1,1,4
30180,2,1,3
30181,7,5,6
30182,8,4,3
30183,8,10,8
30184,4,5,2
30185,7,4,2
30186,4,2,10
30187,10,6,5
30188,3,9,10
30189,8,8,6
30190,10,3,1
30191,10,7,7
30192,3,6,2
30193,4,10,1
30194,1,4,4
30195,6,10,2
30196,9,6,10
30197,4,10,8
30198,1,7,2
30199,3,8,4
30200,2,7,4
30201,8,5,2
30202,1,4,8
30203,1,2,4
30204,7,3,1
30205,10,10,1
30206,1,7,7
30207,9,9,2
30208,1,5,4
30209,3,2,1
30210,5,4,2
30211,8,1,8
30212,5,7,10
30213,7,10,4
30214,10,5,5
30215,9,10,6
30216,9,10,10
30217,9,5,6
30218,9,3,7
30219,2,5,10
30220,9,3,2
30221,3,7,5
30222,6,4,4
30223,3,5,4
30224,8,9,3
30225,7,4,3
30226,9,3,10
30227,4,5,10
30228,9,1,6
30229,3,5,5
30230,1,6,4
30231,1,3,10
30232,2,9,4
30233,4,2,10
30234,3,6,8
30235,8,8,2
30236,8,2,5
30237,5,7,9
30238,2,5,5
30239,5,7,6
30240,5,1,4
30241,1,8,1
30242,1,8,2
30243,4,9,4
30244,1,9,8
30245,7,6,7
30246,10,10,7
30247,3,2,7
30248,5,4,1
30249,2,8,10
30250,4,6,7
30251,9,2,9
30252,1,1,10
30253,10,9,10
30254,3,6,7
30255,10,3,7
30256,10,1,5
30257,9,5,10
30258,3,10,3
30259,6,7,6
30260,3,6,6
30261,9,6,3
30262,8,5,4
30263,8,10,6
30264,7,3,4
30265,3,3,5
30266,2,9,4
30267,3,9,1
30268,2,4,10
30269,8,4,2
30270,10,6,6
30271,3,8,2
30272,1,5,2
30273,1,4,9
30274,6,5,10
30275,1,1,1
30276,8,3,6
30277,7,1,7
30278,3,8,3
30279,2,8,6
30280,9,6,6
30281,1,10,8
30282,3,9,9
30283,10,3,4
30284,8,8,5
30285,10,9,8
30286,10,9,7
30287,8,10,2
30288,10,6,1
30289,2,7,1
30290,1,3,7
30291,5,10,6
30292,6,1,8
30293,2,2,2
30294,2,8,5
30295,5,3,6
30296,6,4,10
30297,4,4,10
30298,8,2,4
30299,5,2,4
30300,8,1,10
30301,5,3,2
30302,6,2,7
30303,5,4,4
30304,3,2,10
30305,9,10,10
30306,7,6,9
30307,10,1,1
30308,6,5,10
30309,4,8,10
30310,5,8,7
30311,4,4,6
30312,7,10,10
30313,2,10,9
30314,9,3,4
30315,7,2,7
30316,4,6,7
30317,10,6,4
30318,5,9,8
30319,1,6,1
30320,2,6,9
30321,2,8,1
30322,2,7,2
30323,8,8,2
30324,2,6,2
30325,9,9,8
30326,10,8,10
30327,9,6,9
30328,3,10,8
30329,6,8,10
30330,10,6,2
30331,2,4,1
30332,9,9,3
30333,9,7,6
30334,6,2,7
30335,2,10,7
30336,5,4,8
30337,1,5,9
30338,1,9,1
30339,5,10,5
30340,10,10,2
30341,4,1,6
30342,2,5,9
30343,3,6,10
30344,2,7,6
30345,5,7,8
30346,9,4,1
30347,1,9,5
30348,4,2,8
30349,5,8,4
30350,3,6,3
30351,8,10,7
30352,7,2,3
30353,4,5,5
30354,5,8,2
30355,5,1,4
30356,4,3,6
30357,5,2,6
30358,8,4,9
30359,6,7,3
30360,4,8,10
30361,3,9,7
30362,3,8,4
30363,7,4,4
30364,6,8,7
30365,2,6,7
30366,6,8,6
30367,1,4,10
30368,7,8,6
30369,10,8,10
30370,5,3,1
30371,10,10,2
30372,1,9,7
30373,6,10,6
30374,3,8,4
30375,6,5,9
30376,4,10,9
30377,2,1,4
30378,10,3,2
30379,3,4,6
30380,3,7,6
30381,7,1,8
30382,1,9,2
30383,4,7,2
30384,6,8,10
30385,3,8,6
30386,7,8,4
30387,1,5,4
30388,6,4,3
30389,8,8,8
30390,6,8,10
30391,5,10,6
30392,10,6,2
30393,10,9,9
30394,7,7,4
30395,7,8,4
30396,7,7,7
30397,1,1,8
30398,10,8,5
30399,5,3,2
30400,4,2,1
30401,8,6,4
30402,1,10,10
30403,5,9,10
30404,4,1,9
30405,5,7,5
30406,2,8,3
30407,4,8,8
30408,2,1,8
30409,5,3,3
30410,5,9,4
30411,10,1,5
30412,2,2,7
30413,1,9,3
30414,8,2,7
30415,3,7,3
30416,2,4,2
30417,6,7,3
30418,9,2,5
30419,7,8,8
30420,8,9,7
30421,8,10,3
30422,1,9,9
30423,4,9,4
30424,4,10,1
30425,7,1,10
30426,3,6,8
30427,3,9,5
30428,10,9,10
30429,4,2,7
30430,9,9,8
30431,4,7,2
30432,9,7,9
30433,2,8,8
30434,7,4,9
30435,4,8,3
30436,7,8,4
30437,1,9,6
30438,8,4,3
30439,9,9,3
30440,8,2,9
30441,1,4,8
30442,2,7,2
30443,4,3,9
30444,9,5,2
30445,2,9,8
30446,5,9,6
30447,8,2,1
30448,6,7,1
30449,8,10,5
30450,2,9,8
30451,9,7,9
30452,8,8,10
30453,7,9,7
30454,9,9,8
30455,3,1,7
30456,7,1,9
30457,6,8,4
30458,3,7,9
30459,9,3,9
30460,3,1,8
30461,7,3,9
30462,3,4,1
30463,4,6,2
30464,1,2,3
30465,6,8,6
30466,8,5,7
30467,3,9,4
30468,7,9,10
30469,1,7,1
30470,1,1,3
30471,3,7,1
30472,2,6,1
30473,2,6,2
30474,5,10,4
30475,9,7,8
30476,5,9,3
30477,9,3,7
30478,3,10,8
30479,9,1,5
30480,3,3,1
30481,2,6,9
30482,6,2,4
30483,8,7,5
30484,5,2,3
30485,2,6,5
30486,4,5,4
30487,10,3,8
30488,7,4,6
30489,8,4,3
30490,1,4,5
30491,3,5,3
30492,7,8,2
30493,4,6,7
30494,7,10,5
30495,10,5,1
30496,9,5,1
30497,8,10,4
30498,4,8,6
30499,10,1,5
30500,3,8,1
30501,10,9,1
30502,4,8,5
30503,6,8,2
30504,3,5,3
30505,5,10,8
30506,6,2,10
30507,10,3,7
30508,8,3,10
30509,4,7,2
30510,3,10,6
30511,3,4,3
30512,6,2,1
30513,3,10,6
30514,5,10,6
30515,8,8,7
30516,2,3,4
30517,10,10,3
30518,8,9,6
30519,8,5,4
30520,5,6,5
30521,6,1,7
30522,1,9,5
30523,8,7,10
30524,10,8,7
30525,7,3,7
30526,2,2,6
30527,9,6,8
30528,3,2,6
30529,3,4,1
30530,3,4,2
30531,9,10,10
30532,9,1,6
30533,1,3,3
30534,4,4,1
30535,10,10,1
30536,2,7,9
30537,3,4,6
30538,2,4,2
30539,8,4,5
30540,3,5,3
30541,9,9,6
30542,1,5,3
30543,5,8,8
30544,5,9,3
30545,6,10,2
30546,6,2,6
30547,8,10,2
30548,3,1,3
30549,8,6,9
30550,8,7,10
30551,9,4,5
30552,7,6,10
30553,10,3,4
30554,1,2,2
30555,6,4,10
30556,1,3,2
30557,10,5,6
30558,7,5,5
30559,7,4,7
30560,9,3,5
30561,7,10,1
30562,10,9,3
30563,4,8,5
30564,2,8,2
30565,7,7,2
30566,1,7,5
30567,10,8,2
30568,2,10,9
30569,2,7,2
30570,5,5,8
30571,8,7,6
30572,3,3,10
30573,3,2,2
30574,10,3,9
30575,8,3,3
30576,1,5,7
30577,6,9,4
30578,7,1,8
30579,5,8,1
30580,4,9,4
30581,1,1,1
30582,2,5,6
30583,1,6,9
30584,4,10,9
30585,9,7,2
30586,7,9,6
30587,2,2,1
30588,3,3,10
30589,7,9,2
30590,7,8,4
30591,3,5,6
30592,9,7,2
30593,3,7,7
30594,1,4,3
30595,5,8,4
30596,4,4,7
30597,5,6,7
30598,9,1,3
30599,9,5,5
30600,5,3,2
30601,4,5,3
30602,8,8,8
30603,9,5,5
30604,4,6,1
30605,6,2,8
30606,3,8,2
30607,8,3,5
30608,4,6,8
30609,10,4,8
30610,6,10,8
30611,10,10,10
30612,7,8,5
30613,2,10,9
30614,4,10,9
30615,4,1,3
30616,3,2,3
30617,8,5,2
30618,6,10,4
30619,8,7,3
30620,3,6,6
30621,4,3,6
30622,3,2,1
30623,10,5,8
30624,7,7,9
